snapshot,node,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
0,n0,-0.04144715517759323,-0.03035464510321617,0.16217906773090363,-0.131397545337677,-0.02357458509504795,-0.1520855873823166,-0.07811003178358078,0.06802873313426971,-0.01159797515720129,0.03441677615046501,0.3201717138290405,0.09591522067785263,-0.15354347229003906,-0.021980708464980125,-0.15896879136562347,-0.08252804726362228,-0.07840438932180405,0.0873481035232544,-0.11383156478404999,0.07325759530067444,0.1661771684885025,-0.06367390602827072,0.17937342822551727,-0.027891863137483597,-0.07897701114416122,0.17119261622428894,-0.19500192999839783,0.031511157751083374,-0.00841453392058611,-0.06205948069691658,-0.2122897505760193,0.022055894136428833,-0.05622965469956398,0.03574102371931076,0.07047010213136673,0.03315160423517227,0.23268122971057892,0.042998794466257095,0.21308019757270813,-0.00487819779664278,-0.024398010224103928,0.2119588851928711,-0.1069474071264267,-0.16752570867538452,0.058559391647577286,0.01014498807489872,0.02510443702340126,-0.05784778669476509,-0.04350705072283745,-0.01866045407950878,0.09957478940486908,-0.015110711567103863,0.016726264730095863,0.0996866524219513,0.199666827917099,0.07669667899608612,0.1743108183145523,-0.15287621319293976,0.0017735966248437762,-0.0049705905839800835,0.08925709873437881,-0.1565655618906021,0.0006773600471206009,0.02411053515970707,0.016266167163848877,0.07025574892759323,0.22232583165168762,0.16206350922584534,-0.04173509031534195,-0.03795531764626503,-0.01149278599768877,-0.058853596448898315,0.02157972753047943,-0.15035825967788696,-0.07177238911390305,0.0295827966183424,0.12065613269805908,0.0524589829146862,-0.0028915528673678637,0.06183149293065071,-0.07984420657157898,-0.04409506544470787,0.06877013295888901,0.11322501301765442,-0.0659075453877449,-0.02669142745435238,0.16402269899845123,-0.02167006954550743,0.07058406621217728,0.1730942279100418,-0.05479608103632927,-0.06762281805276871,-0.14878089725971222,-0.1231667697429657,0.15207406878471375,-0.13866844773292542,-0.2516934275627136,-0.19146740436553955,0.12013676762580872,-0.004059439059346914,-0.25251105427742004,0.09299425780773163,0.09334668517112732,0.017692912369966507,0.13021232187747955,0.008080347441136837,0.008887087926268578,-0.1867963969707489,-0.0408126525580883,-0.20294108986854553,-0.007395695894956589,-0.01766422763466835,-0.043528344482183456,-0.09945652633905411,0.11169629544019699,0.055296994745731354,-0.04743325337767601,0.1546560525894165,0.08832228183746338,0.04984595254063606,-0.05534965917468071,-0.029147261753678322,0.027439365163445473,-0.02792021632194519,-0.10989229381084442,-0.08143875002861023,-0.1214364692568779,-0.019320130348205566
0,n1,-0.03612959384918213,-0.03595692291855812,0.16227692365646362,-0.11616337299346924,-0.036216236650943756,-0.15394648909568787,-0.06471475213766098,0.07008849829435349,-0.02267497405409813,0.0225952360779047,0.3064078688621521,0.08555416762828827,-0.15152789652347565,-0.01617482118308544,-0.15504446625709534,-0.0837259590625763,-0.06823503226041794,0.08412226289510727,-0.10538101196289062,0.04868823289871216,0.16793058812618256,-0.05194307863712311,0.17979301512241364,-0.02588086947798729,-0.061518799513578415,0.15941432118415833,-0.17866256833076477,0.03735224902629852,-0.005786670837551355,-0.06666935235261917,-0.2080472707748413,0.02187974937260151,-0.04546729847788811,0.03127013146877289,0.0590793676674366,0.027684176340699196,0.23399625718593597,0.039009690284729004,0.20136897265911102,-0.014155890792608261,-0.018404748290777206,0.20179301500320435,-0.10680204629898071,-0.15681257843971252,0.058960914611816406,0.010068833827972412,0.01635679230093956,-0.05658341944217682,-0.03548283874988556,-0.016794966533780098,0.08400826156139374,-0.020334556698799133,0.0035514289047569036,0.10370660573244095,0.201080784201622,0.05733201652765274,0.16200023889541626,-0.15979230403900146,-0.00668970076367259,-0.0029812611173838377,0.09646755456924438,-0.15147803723812103,0.0049023195169866085,0.01612042635679245,0.007221589330583811,0.06414392590522766,0.19912655651569366,0.1578862965106964,-0.03781965374946594,-0.04019615426659584,-0.0013735800748690963,-0.05076708272099495,0.011401375755667686,-0.1466025710105896,-0.06821034103631973,0.03539712354540825,0.11500546336174011,0.04340730980038643,-0.0051851579919457436,0.04732384532690048,-0.08238684386014938,-0.03116597607731819,0.07218153029680252,0.10699702054262161,-0.06148587539792061,-0.020006535574793816,0.15806739032268524,-0.030396582558751106,0.06744121015071869,0.1736374795436859,-0.05673249810934067,-0.060357969254255295,-0.13584163784980774,-0.11209005862474442,0.1553676724433899,-0.12031383812427521,-0.24073179066181183,-0.18216630816459656,0.11148498207330704,0.014998440630733967,-0.2376307100057602,0.10167168825864792,0.09486383944749832,0.01553328800946474,0.12933209538459778,0.002469721483066678,0.004266093019396067,-0.167866051197052,-0.0383935309946537,-0.19554294645786285,-0.009794946759939194,-0.026397550478577614,-0.04515834525227547,-0.08794276416301727,0.11145909875631332,0.06688457727432251,-0.029225898906588554,0.15486553311347961,0.07854977250099182,0.04007526859641075,-0.04867088422179222,-0.027660420164465904,0.022449005395174026,-0.03315497934818268,-0.0976140946149826,-0.08220517635345459,-0.12364418059587479,-0.009363078512251377
0,n2,-0.03166431933641434,-0.028837380930781364,0.15634964406490326,-0.12846867740154266,-0.028044193983078003,-0.15093670785427094,-0.07598932087421417,0.0661730095744133,-0.01650766097009182,0.029957488179206848,0.31646859645843506,0.09128884226083755,-0.15925472974777222,-0.014795529656112194,-0.14756542444229126,-0.0747319906949997,-0.08413717150688171,0.09043095260858536,-0.11227134615182877,0.07666203379631042,0.1734979897737503,-0.054248206317424774,0.1829000562429428,-0.02195047028362751,-0.0778801292181015,0.1762728989124298,-0.19317807257175446,0.029197953641414642,-0.0044441986829042435,-0.05513729900121689,-0.22023287415504456,0.020103950053453445,-0.04610138013958931,0.03633805364370346,0.059878624975681305,0.025533484295010567,0.2460961490869522,0.050257109105587006,0.2151494026184082,-0.00889130961149931,-0.02553950995206833,0.2119905948638916,-0.09418261796236038,-0.16701477766036987,0.04919210076332092,0.01131813321262598,0.017808644101023674,-0.06555811315774918,-0.042101696133613586,-0.029470371082425117,0.1060573011636734,-0.029039453715085983,0.01656341925263405,0.11030525714159012,0.20098546147346497,0.07961414009332657,0.17799003422260284,-0.16285556554794312,-0.007705753203481436,-0.01665554568171501,0.08911550790071487,-0.16195277869701385,-0.0010921236826106906,0.014253095723688602,0.01304650865495205,0.06926741451025009,0.22227931022644043,0.15911529958248138,-0.04452402889728546,-0.04063238576054573,-0.007397694978863001,-0.05186176672577858,0.01482109073549509,-0.14042192697525024,-0.08091173321008682,0.04174873232841492,0.11178626120090485,0.05337958782911301,-0.009731997735798359,0.059893615543842316,-0.07941533625125885,-0.039910588413476944,0.0652591735124588,0.10189102590084076,-0.06775916367769241,-0.03024149313569069,0.16225412487983704,-0.023280248045921326,0.07074552774429321,0.18044044077396393,-0.060865093022584915,-0.06474628299474716,-0.15334783494472504,-0.12593822181224823,0.1620497852563858,-0.13693562150001526,-0.2530948221683502,-0.18118052184581757,0.1251174807548523,-0.00397082744166255,-0.2453058958053589,0.0940835252404213,0.10035911202430725,0.00923977792263031,0.12384481728076935,0.009598871693015099,0.018939362838864326,-0.1756618469953537,-0.049599435180425644,-0.20792856812477112,-0.0007195114740170538,-0.016345182433724403,-0.048372529447078705,-0.0986163467168808,0.12566092610359192,0.057972874492406845,-0.04844002053141594,0.15680651366710663,0.09180963039398193,0.049066878855228424,-0.051231749355793,-0.0320291705429554,0.02102200873196125,-0.02891804650425911,-0.10466158390045166,-0.09412845224142075,-0.12905992567539215,-0.015927812084555626
0,n3,-0.041045840829610825,-0.04494314640760422,0.15451405942440033,-0.1287340372800827,-0.03292355313897133,-0.1507515013217926,-0.06915385276079178,0.06034383922815323,-0.025792518630623817,0.024672498926520348,0.3027431070804596,0.0910148173570633,-0.15209455788135529,-0.023960592225193977,-0.14816398918628693,-0.08905079215765,-0.06670718640089035,0.08711068332195282,-0.09053278714418411,0.04667312651872635,0.15701429545879364,-0.06132284179329872,0.17243897914886475,-0.019758058711886406,-0.05994690954685211,0.16293461620807648,-0.17035900056362152,0.030401434749364853,0.009174731560051441,-0.0698331668972969,-0.20372630655765533,0.02067224308848381,-0.05392245203256607,0.035201530903577805,0.05855196714401245,0.03537188097834587,0.22469285130500793,0.04229855537414551,0.2014140635728836,-0.018341608345508575,-0.001851176144555211,0.201236754655838,-0.10622749477624893,-0.14981523156166077,0.0678027868270874,0.004318861290812492,0.017416827380657196,-0.07080996036529541,-0.03279254212975502,-0.024666741490364075,0.09478994458913803,-0.030469771474599838,0.00806832779198885,0.1040635034441948,0.19386644661426544,0.05879222974181175,0.14938320219516754,-0.16057288646697998,-0.0015372810885310173,-0.006905411835759878,0.10526573657989502,-0.14569665491580963,0.008633770979940891,0.02912697196006775,0.00033040763810276985,0.06344320625066757,0.1950460523366928,0.1549520045518875,-0.029303915798664093,-0.04665514826774597,-0.0003595958405639976,-0.0640588253736496,0.011505009606480598,-0.14302004873752594,-0.07496272772550583,0.041865233331918716,0.10563869029283524,0.045643098652362823,0.004186884965747595,0.06081884354352951,-0.08802209794521332,-0.03406575694680214,0.07368027418851852,0.103205107152462,-0.05571533367037773,-0.02740420773625374,0.1542452722787857,-0.033391207456588745,0.076462522149086,0.16324876248836517,-0.058480553328990936,-0.05961046740412712,-0.13705891370773315,-0.11030556261539459,0.15059593319892883,-0.12180549651384354,-0.23218536376953125,-0.17559628188610077,0.11196007579565048,0.01430709008127451,-0.22672079503536224,0.1072484478354454,0.08444007486104965,0.009039719589054585,0.129569873213768,0.01324101909995079,0.0018255333416163921,-0.17698051035404205,-0.03366132080554962,-0.188950315117836,-0.00354614551179111,-0.01855543814599514,-0.038932882249355316,-0.09120993316173553,0.10535627603530884,0.057883985340595245,-0.03176562860608101,0.1462201476097107,0.08484712988138199,0.04556127265095711,-0.05025394633412361,-0.019868532195687294,0.008483722805976868,-0.02293257787823677,-0.10695411264896393,-0.08992475271224976,-0.12259963899850845,-0.018222535029053688
0,n4,-0.03719864413142204,-0.03783351927995682,0.1550387442111969,-0.1298062950372696,-0.025325199589133263,-0.1542416512966156,-0.0648585706949234,0.06663458794355392,-0.02471449412405491,0.03520184010267258,0.3136899471282959,0.09459083527326584,-0.1575065404176712,-0.01581321284174919,-0.14943282306194305,-0.07781103253364563,-0.06996152549982071,0.087285116314888,-0.10603297501802444,0.06863491982221603,0.17449183762073517,-0.054348818957805634,0.17611578106880188,-0.027295246720314026,-0.06828586757183075,0.15889808535575867,-0.19098685681819916,0.03241078928112984,0.0008550971979275346,-0.06829456984996796,-0.21229547262191772,0.01734611764550209,-0.04554245248436928,0.036710187792778015,0.05870716646313667,0.034292783588171005,0.24144482612609863,0.04241853579878807,0.21216900646686554,-0.004552590660750866,-0.00809283647686243,0.2035217583179474,-0.09350229799747467,-0.16392205655574799,0.051206525415182114,0.01977495476603508,0.02159297466278076,-0.06680671125650406,-0.036672163754701614,-0.027750486508011818,0.09613319486379623,-0.016974711790680885,0.01431428175419569,0.09850916266441345,0.2062799036502838,0.06996449828147888,0.1674700528383255,-0.1617984026670456,0.004125902894884348,-0.013676546514034271,0.10442549735307693,-0.15999889373779297,-0.0004192638152744621,0.027624208480119705,0.0108571108430624,0.06273539364337921,0.2158626914024353,0.16466860473155975,-0.04711369797587395,-0.04027727618813515,-0.0017882183892652392,-0.05404707416892052,0.015951242297887802,-0.14164656400680542,-0.07277244329452515,0.032815948128700256,0.10510141402482986,0.04387648031115532,-0.000755632296204567,0.0629282295703888,-0.07350380718708038,-0.0406373031437397,0.060179274529218674,0.11188150942325592,-0.056026872247457504,-0.018552089110016823,0.16247540712356567,-0.0279080830514431,0.07734303921461105,0.1744326651096344,-0.05743442103266716,-0.06430957466363907,-0.1448459029197693,-0.1179274246096611,0.15385259687900543,-0.1274603307247162,-0.24770069122314453,-0.1882370114326477,0.10998748987913132,0.006499023642390966,-0.23559534549713135,0.10777971148490906,0.09943178296089172,0.007760113570839167,0.12607114017009735,0.011577446945011616,0.013248993083834648,-0.1774984449148178,-0.03529159352183342,-0.201269268989563,-0.009474468417465687,-0.011612343601882458,-0.045010581612586975,-0.10502457618713379,0.11802838742733002,0.057503845542669296,-0.03796510025858879,0.16064776480197906,0.08245337754487991,0.03918632119894028,-0.0558098740875721,-0.020026974380016327,0.012970961630344391,-0.0253441259264946,-0.10971654206514359,-0.08087077736854553,-0.11825547367334366,-0.011864135041832924
0,n5,-0.03432559594511986,-0.024771157652139664,0.16170699894428253,-0.12976312637329102,-0.032628219574689865,-0.15824124217033386,-0.07853421568870544,0.07466907054185867,-0.01992589794099331,0.02364429645240307,0.3042532801628113,0.09708047658205032,-0.152753084897995,-0.02313806489109993,-0.14665672183036804,-0.08080149441957474,-0.07657069712877274,0.08788450807332993,-0.10962484031915665,0.07592630386352539,0.17058850824832916,-0.06471274793148041,0.1810920685529709,-0.03225742280483246,-0.07021942734718323,0.16835658252239227,-0.19129247963428497,0.0302509106695652,0.004998988006263971,-0.06484781205654144,-0.21674340963363647,0.028674961999058723,-0.050837185233831406,0.03041922114789486,0.07000459730625153,0.034090787172317505,0.2367652952671051,0.05137597396969795,0.1987251341342926,-0.0009507126524113119,-0.0157010555267334,0.20766094326972961,-0.09474968910217285,-0.15474849939346313,0.0566905252635479,0.02007119171321392,0.017188087105751038,-0.06597922742366791,-0.03872718662023544,-0.022696228697896004,0.09421436488628387,-0.015013369731605053,0.017317887395620346,0.10912169516086578,0.19933050870895386,0.07898452877998352,0.16428816318511963,-0.14740829169750214,0.00136129604652524,-0.01813037320971489,0.08933418244123459,-0.1573706567287445,0.005946765653789043,0.019905507564544678,0.009802243672311306,0.07154203951358795,0.2208186239004135,0.15636992454528809,-0.044901035726070404,-0.0445437878370285,-0.011581314727663994,-0.06470564007759094,0.015548530966043472,-0.14628687500953674,-0.07014330476522446,0.03875943645834923,0.10587547719478607,0.03663026541471481,-0.0014736654702574015,0.05218465253710747,-0.07485533505678177,-0.043241407722234726,0.07309860736131668,0.10845877230167389,-0.056639187037944794,-0.025603314861655235,0.15548884868621826,-0.01646033674478531,0.07242436707019806,0.16460254788398743,-0.06397192180156708,-0.060902006924152374,-0.13665445148944855,-0.10955778509378433,0.14304670691490173,-0.1213136538863182,-0.2381729632616043,-0.17453224956989288,0.12587109208106995,-0.006054000463336706,-0.24787701666355133,0.10199563950300217,0.10599943995475769,0.014901543036103249,0.1287163943052292,0.006680306978523731,0.02068757452070713,-0.18456295132637024,-0.04799081012606621,-0.2044413685798645,-0.009186838753521442,-0.012061758898198605,-0.04793761670589447,-0.10392493009567261,0.1231415718793869,0.05275442823767662,-0.032429039478302,0.14753350615501404,0.08801589906215668,0.04707929491996765,-0.05186322331428528,-0.028945978730916977,0.023525409400463104,-0.035923197865486145,-0.10878627002239227,-0.08770544826984406,-0.11260563880205154,-0.019841959699988365
0,n6,-0.03658650070428848,-0.04215981811285019,0.16441133618354797,-0.12623615562915802,-0.023967677727341652,-0.15217861533164978,-0.07435545325279236,0.06603091955184937,-0.011243915185332298,0.021438807249069214,0.30637943744659424,0.08010737597942352,-0.15654785931110382,-0.021982397884130478,-0.16262289881706238,-0.08077925443649292,-0.06924470514059067,0.08131816983222961,-0.0955880731344223,0.06660053133964539,0.17343491315841675,-0.05874117091298103,0.1794106513261795,-0.03255804255604744,-0.07524023205041885,0.1692923605442047,-0.18332843482494354,0.0328005850315094,-0.0011115997331216931,-0.06961477547883987,-0.20050102472305298,0.020098421722650528,-0.06330268085002899,0.04668829217553139,0.06626639515161514,0.03822929412126541,0.23790618777275085,0.04816201329231262,0.21271979808807373,-0.013198094442486763,-0.015428900718688965,0.2032584398984909,-0.09688758105039597,-0.16087834537029266,0.06871814280748367,0.008789874613285065,0.03311123698949814,-0.06512408703565598,-0.04706000164151192,-0.026376407593488693,0.08305202424526215,-0.025243237614631653,0.007267543580383062,0.11302674561738968,0.2068662792444229,0.054890505969524384,0.16429105401039124,-0.15365225076675415,-0.005196784622967243,-0.020748132839798927,0.10130951553583145,-0.16279083490371704,0.015343771316111088,0.01797351986169815,0.013898065313696861,0.07188653945922852,0.2028578519821167,0.15986308455467224,-0.03956914320588112,-0.03581090644001961,-0.002590764546766877,-0.06653623282909393,0.011086981743574142,-0.13705064356327057,-0.07201948761940002,0.03352746367454529,0.10912616550922394,0.0417744480073452,-0.0030894300434738398,0.05779733508825302,-0.08571632951498032,-0.03692863509058952,0.06748714298009872,0.10250721871852875,-0.05657487362623215,-0.02447485364973545,0.15932059288024902,-0.028310565277934074,0.07287370413541794,0.17179837822914124,-0.05422218143939972,-0.06795640289783478,-0.1464512050151825,-0.11811525374650955,0.15671184659004211,-0.12655526399612427,-0.24503515660762787,-0.17963753640651703,0.10664934664964676,0.016497232019901276,-0.2421412616968155,0.10397825390100479,0.0842737928032875,0.012095070444047451,0.13107992708683014,0.013834099285304546,-0.0045602512545883656,-0.1810777187347412,-0.04207545518875122,-0.2004631906747818,-0.020985331386327744,-0.021166104823350906,-0.04186050966382027,-0.10397347062826157,0.11677771806716919,0.06400729715824127,-0.028561832383275032,0.15313144028186798,0.08258993178606033,0.03320550546050072,-0.052991945296525955,-0.019753221422433853,0.010464610531926155,-0.02432999014854431,-0.10186006873846054,-0.08545594662427902,-0.1110101267695427,-0.003634134540334344
0,n7,-0.03803478553891182,-0.031944986432790756,0.16802409291267395,-0.12820103764533997,-0.030811680480837822,-0.15529769659042358,-0.06545225530862808,0.06676128506660461,-0.014487109147012234,0.030739156529307365,0.31194448471069336,0.09573165327310562,-0.14400635659694672,-0.026635820046067238,-0.16075344383716583,-0.08388382196426392,-0.07214999198913574,0.09121900051832199,-0.09374267607927322,0.05334402620792389,0.1655464768409729,-0.05509408935904503,0.18325266242027283,-0.034640226513147354,-0.06542996317148209,0.16539956629276276,-0.17929917573928833,0.04058043658733368,0.008949527516961098,-0.060297563672065735,-0.20504160225391388,0.029298629611730576,-0.05980491265654564,0.03919871896505356,0.05643261596560478,0.02618064358830452,0.2337856888771057,0.04847925528883934,0.20965027809143066,-0.01732855848968029,-0.0035930252633988857,0.20592080056667328,-0.10522527247667313,-0.16276679933071136,0.06578624993562698,0.01578168384730816,0.02050924301147461,-0.07075115293264389,-0.04473348706960678,-0.025290828198194504,0.09426708519458771,-0.026957929134368896,-0.0015837079845368862,0.1073257178068161,0.20193606615066528,0.054440245032310486,0.16011779010295868,-0.1588364690542221,-0.003203348256647587,-0.01872585155069828,0.10212166607379913,-0.15657104551792145,0.008870773017406464,0.021212298423051834,0.009029556065797806,0.05660165101289749,0.19819873571395874,0.1580449342727661,-0.03187168762087822,-0.04437931999564171,-0.012337476015090942,-0.053505465388298035,0.012879403308033943,-0.13848167657852173,-0.0779172033071518,0.03511028364300728,0.11638600379228592,0.05073590949177742,-0.0057902527041733265,0.05682593211531639,-0.09006103128194809,-0.027949729934334755,0.06475134193897247,0.10013122111558914,-0.04907320439815521,-0.021394308656454086,0.1623431146144867,-0.033987242728471756,0.07592850923538208,0.17849703133106232,-0.06593487411737442,-0.06588510423898697,-0.14521808922290802,-0.11764312535524368,0.14676257967948914,-0.1310187429189682,-0.22926856577396393,-0.1827491670846939,0.11840219795703888,0.01667444221675396,-0.23827625811100006,0.10573787987232208,0.09576708823442459,0.0046577611938118935,0.12027261406183243,0.005742970854043961,-0.004591373726725578,-0.17513231933116913,-0.036827825009822845,-0.1898149847984314,-0.008522728458046913,-0.02081666886806488,-0.046703580766916275,-0.09279598295688629,0.10917728394269943,0.068120576441288,-0.02925139293074608,0.15499502420425415,0.08317107707262039,0.038845308125019073,-0.054078198969364166,-0.024555202573537827,0.01633947342634201,-0.028714945539832115,-0.10942256450653076,-0.0916227176785469,-0.1288015991449356,-0.01746404729783535
0,n8,-0.03644300997257233,-0.03674823418259621,0.16426987946033478,-0.12037862092256546,-0.028624869883060455,-0.15588925778865814,-0.07716671377420425,0.06309326738119125,-0.018060145899653435,0.02508278749883175,0.31040364503860474,0.08707822114229202,-0.1453903615474701,-0.025919441133737564,-0.1525062918663025,-0.08424079418182373,-0.07806950807571411,0.08461958914995193,-0.10769330710172653,0.061190616339445114,0.16768185794353485,-0.051658548414707184,0.1757165938615799,-0.02504776045680046,-0.07314170151948929,0.16931304335594177,-0.1871408075094223,0.03523971140384674,-0.00803463812917471,-0.06108653172850609,-0.20826107263565063,0.018136294558644295,-0.054619114845991135,0.04183473438024521,0.06667950004339218,0.026184504851698875,0.23100358247756958,0.03782644495368004,0.20999379456043243,-0.0007719818968325853,-0.01629183441400528,0.2003096342086792,-0.09666736423969269,-0.15179836750030518,0.049790188670158386,0.012031949125230312,0.028625788167119026,-0.061659201979637146,-0.039471469819545746,-0.032163042575120926,0.09896976500749588,-0.027298806235194206,0.007794383447617292,0.10581634193658829,0.19516676664352417,0.06643564254045486,0.16388051211833954,-0.15916451811790466,-0.010682227090001106,-0.004881544969975948,0.10042830556631088,-0.15957966446876526,0.008941087871789932,0.02160041593015194,0.014437353238463402,0.05867943912744522,0.20870082080364227,0.15836112201213837,-0.031058980152010918,-0.04394462704658508,-0.007213343400508165,-0.06301634013652802,0.006172509398311377,-0.1463775485754013,-0.07274169474840164,0.02920461818575859,0.11256492137908936,0.03974739834666252,-0.001667605945840478,0.05655141919851303,-0.08196642994880676,-0.03710794076323509,0.07416223734617233,0.11003685742616653,-0.06206144019961357,-0.015284583903849125,0.15029609203338623,-0.019996030256152153,0.06761098653078079,0.1718200296163559,-0.054804444313049316,-0.056403644382953644,-0.14294813573360443,-0.10762890428304672,0.1552407443523407,-0.13394853472709656,-0.244235560297966,-0.1839679330587387,0.11429945379495621,0.003885323414579034,-0.23949822783470154,0.09111961722373962,0.09876331686973572,0.012942737899720669,0.11628913879394531,0.004617988131940365,0.009279001504182816,-0.17803847789764404,-0.03425953909754753,-0.1976424753665924,-0.007416235748678446,-0.024267615750432014,-0.036932338029146194,-0.09274818748235703,0.11269557476043701,0.061507999897003174,-0.04424470663070679,0.15188688039779663,0.0821852758526802,0.033868636935949326,-0.05882274731993675,-0.025791946798563004,0.020408999174833298,-0.022741030901670456,-0.10866999626159668,-0.08944869041442871,-0.12223556637763977,-0.014549835585057735
0,n9,-0.02856587991118431,-0.04464486613869667,0.16561414301395416,-0.12983128428459167,-0.023541996255517006,-0.13772739470005035,-0.07615213096141815,0.05233990401029587,-0.021427247673273087,0.02180180326104164,0.2973141670227051,0.07487349212169647,-0.1566331833600998,-0.01863209716975689,-0.16056740283966064,-0.08991771191358566,-0.07004259526729584,0.07313986867666245,-0.10118366777896881,0.0480610691010952,0.16264228522777557,-0.05985131859779358,0.17942297458648682,-0.026449890807271004,-0.0700429305434227,0.16658484935760498,-0.18142086267471313,0.02817898988723755,-0.00574238458648324,-0.06952489912509918,-0.19937552511692047,0.02766702137887478,-0.05823146179318428,0.04487606883049011,0.06697848439216614,0.02436562441289425,0.23169009387493134,0.05017733946442604,0.1991347223520279,-0.0055733174085617065,-0.0030929066706448793,0.18929125368595123,-0.10409119725227356,-0.15057456493377686,0.06011300906538963,0.004010837059468031,0.03472224995493889,-0.0699898898601532,-0.04720192402601242,-0.025336405262351036,0.08393172919750214,-0.024277260527014732,0.0021876764949411154,0.10368562489748001,0.19500413537025452,0.05683596059679985,0.16435058414936066,-0.15873168408870697,-0.005415567196905613,-0.008420593105256557,0.10788823664188385,-0.1569862812757492,0.019466832280158997,0.029935739934444427,0.004702309146523476,0.06306786090135574,0.19986021518707275,0.1495337039232254,-0.04111286997795105,-0.04637959226965904,-0.004528372548520565,-0.05931880697607994,0.01587148942053318,-0.13806715607643127,-0.07131350040435791,0.036521151661872864,0.11140991747379303,0.04264357313513756,-0.008757279254496098,0.0461198054254055,-0.08226802200078964,-0.02638307400047779,0.06732871383428574,0.09097683429718018,-0.06224163621664047,-0.014826825819909573,0.14919301867485046,-0.0221974216401577,0.06429684162139893,0.1754065603017807,-0.06275945901870728,-0.05859805643558502,-0.13979367911815643,-0.11878719925880432,0.14484284818172455,-0.12370239198207855,-0.23771099746227264,-0.17622052133083344,0.09895674139261246,0.016718843951821327,-0.2195763736963272,0.09841009974479675,0.08583465963602066,0.013257200829684734,0.13203470408916473,0.003922739531844854,-0.007352666929364204,-0.17486436665058136,-0.026805082336068153,-0.18853725492954254,-0.021554192528128624,-0.021081114187836647,-0.030788537114858627,-0.10275544971227646,0.10339979082345963,0.07102374732494354,-0.039929889142513275,0.15224957466125488,0.08062485605478287,0.04317907243967056,-0.042541567236185074,-0.02380003035068512,0.007968930527567863,-0.014932178892195225,-0.09950406104326248,-0.07744041830301285,-0.12500330805778503,-1.1493375495774671e-05
